locality,date,value,year,month,variable
Utai,1975-03-01,21.630000000000003,1975,3,tmin
Wamangu,1975-03-01,21.610000000000003,1975,3,tmin
Wanang,1975-03-01,21.44,1975,3,tmin
Yapsiei,1975-03-01,21.730000000000004,1975,3,tmin
Elem,1975-04-01,21.17,1975,4,tmin
Morox,1975-04-01,20.67,1975,4,tmin
Niksek,1975-04-01,20.570000000000004,1975,4,tmin
Ohu,1975-04-01,20.87,1975,4,tmin
Utai,1975-04-01,21.01,1975,4,tmin
Wamangu,1975-04-01,20.680000000000003,1975,4,tmin
Wanang,1975-04-01,20.590000000000003,1975,4,tmin
Yapsiei,1975-04-01,20.67,1975,4,tmin
Elem,1975-05-01,21.320000000000004,1975,5,tmin
Morox,1975-05-01,21.35,1975,5,tmin
Niksek,1975-05-01,20.950000000000003,1975,5,tmin
Ohu,1975-05-01,21.020000000000003,1975,5,tmin
Utai,1975-05-01,21.750000000000004,1975,5,tmin
Wamangu,1975-05-01,21.410000000000004,1975,5,tmin
Wanang,1975-05-01,21.320000000000004,1975,5,tmin
Yapsiei,1975-05-01,21.85,1975,5,tmin
Elem,1975-06-01,21.390000000000004,1975,6,tmin
Morox,1975-06-01,21.160000000000004,1975,6,tmin
Niksek,1975-06-01,20.580000000000002,1975,6,tmin
Ohu,1975-06-01,20.85,1975,6,tmin
Utai,1975-06-01,21.610000000000003,1975,6,tmin
Wamangu,1975-06-01,21.62,1975,6,tmin
Wanang,1975-06-01,21.650000000000002,1975,6,tmin
Yapsiei,1975-06-01,21.830000000000002,1975,6,tmin
Elem,1975-07-01,21.800000000000004,1975,7,tmin
Morox,1975-07-01,21.470000000000002,1975,7,tmin
Niksek,1975-07-01,21.590000000000003,1975,7,tmin
Ohu,1975-07-01,21.970000000000002,1975,7,tmin
Utai,1975-07-01,21.87,1975,7,tmin
Wamangu,1975-07-01,21.320000000000004,1975,7,tmin
Wanang,1975-07-01,21.130000000000003,1975,7,tmin
Yapsiei,1975-07-01,21.51,1975,7,tmin
Elem,1975-08-01,21.980000000000004,1975,8,tmin
Morox,1975-08-01,22.050000000000004,1975,8,tmin
Niksek,1975-08-01,21.830000000000002,1975,8,tmin
Ohu,1975-08-01,21.87,1975,8,tmin
Utai,1975-08-01,21.85,1975,8,tmin
Wamangu,1975-08-01,21.46,1975,8,tmin
Wanang,1975-08-01,21.470000000000002,1975,8,tmin
Yapsiei,1975-08-01,21.92,1975,8,tmin
Elem,1975-09-01,21.92,1975,9,tmin
Morox,1975-09-01,21.490000000000002,1975,9,tmin
Niksek,1975-09-01,21.01,1975,9,tmin
Ohu,1975-09-01,21.46,1975,9,tmin
Utai,1975-09-01,21.96,1975,9,tmin
Wamangu,1975-09-01,21.930000000000003,1975,9,tmin
Wanang,1975-09-01,21.720000000000002,1975,9,tmin
Yapsiei,1975-09-01,21.900000000000002,1975,9,tmin
Elem,1975-10-01,20.910000000000004,1975,10,tmin
Morox,1975-10-01,20.480000000000004,1975,10,tmin
Niksek,1975-10-01,20.340000000000003,1975,10,tmin
Ohu,1975-10-01,20.62,1975,10,tmin
Utai,1975-10-01,20.35,1975,10,tmin
Wamangu,1975-10-01,19.660000000000004,1975,10,tmin
Wanang,1975-10-01,19.630000000000003,1975,10,tmin
Yapsiei,1975-10-01,19.860000000000003,1975,10,tmin
Elem,1975-11-01,20.610000000000003,1975,11,tmin
Morox,1975-11-01,20.660000000000004,1975,11,tmin
Niksek,1975-11-01,20.720000000000002,1975,11,tmin
Ohu,1975-11-01,20.640000000000004,1975,11,tmin
Utai,1975-11-01,22.750000000000004,1975,11,tmin
Wamangu,1975-11-01,22.220000000000002,1975,11,tmin
Wanang,1975-11-01,22.35,1975,11,tmin
Yapsiei,1975-11-01,22.42,1975,11,tmin
Elem,1975-12-01,22.28,1975,12,tmin
Morox,1975-12-01,21.69,1975,12,tmin
Niksek,1975-12-01,21.96,1975,12,tmin
Ohu,1975-12-01,21.94,1975,12,tmin
Utai,1975-12-01,22.500000000000004,1975,12,tmin
Wamangu,1975-12-01,22.820000000000004,1975,12,tmin
Wanang,1975-12-01,22.580000000000002,1975,12,tmin
Yapsiei,1975-12-01,22.550000000000004,1975,12,tmin
Elem,1976-01-01,19.480000000000004,1976,1,tmin
Morox,1976-01-01,19.980000000000004,1976,1,tmin
Niksek,1976-01-01,19.320000000000004,1976,1,tmin
Ohu,1976-01-01,19.340000000000003,1976,1,tmin
Utai,1976-01-01,19.480000000000004,1976,1,tmin
Wamangu,1976-01-01,19.19,1976,1,tmin
Wanang,1976-01-01,19.320000000000004,1976,1,tmin
Yapsiei,1976-01-01,18.970000000000002,1976,1,tmin
Elem,1976-02-01,19.17,1976,2,tmin
Morox,1976-02-01,20.000000000000004,1976,2,tmin
Niksek,1976-02-01,20.230000000000004,1976,2,tmin
Ohu,1976-02-01,20.150000000000002,1976,2,tmin
Utai,1976-02-01,21.17,1976,2,tmin
Wamangu,1976-02-01,21.680000000000003,1976,2,tmin
Wanang,1976-02-01,20.94,1976,2,tmin
Yapsiei,1976-02-01,21.060000000000002,1976,2,tmin
Elem,1976-03-01,21.300000000000004,1976,3,tmin
Morox,1976-03-01,20.930000000000003,1976,3,tmin
Niksek,1976-03-01,21.020000000000003,1976,3,tmin
Ohu,1976-03-01,20.550000000000004,1976,3,tmin
Utai,1976-03-01,20.71,1976,3,tmin
Wamangu,1976-03-01,21.680000000000003,1976,3,tmin
Wanang,1976-03-01,21.700000000000003,1976,3,tmin
Yapsiei,1976-03-01,21.840000000000003,1976,3,tmin
Elem,1976-04-01,20.51,1976,4,tmin
Morox,1976-04-01,20.840000000000003,1976,4,tmin
Niksek,1976-04-01,20.26,1976,4,tmin
Ohu,1976-04-01,20.270000000000003,1976,4,tmin
Utai,1976-04-01,20.800000000000004,1976,4,tmin
Wamangu,1976-04-01,20.42,1976,4,tmin
Wanang,1976-04-01,20.390000000000004,1976,4,tmin
Yapsiei,1976-04-01,19.770000000000003,1976,4,tmin
Elem,1976-05-01,20.180000000000003,1976,5,tmin
Morox,1976-05-01,21.430000000000003,1976,5,tmin
Niksek,1976-05-01,21.300000000000004,1976,5,tmin
Ohu,1976-05-01,21.360000000000003,1976,5,tmin
Utai,1976-05-01,21.240000000000002,1976,5,tmin
Wamangu,1976-05-01,21.810000000000002,1976,5,tmin
Wanang,1976-05-01,20.94,1976,5,tmin
Yapsiei,1976-05-01,21.26,1976,5,tmin
Elem,1976-06-01,21.080000000000002,1976,6,tmin
Morox,1976-06-01,20.87,1976,6,tmin
Niksek,1976-06-01,20.770000000000003,1976,6,tmin
Ohu,1976-06-01,20.060000000000002,1976,6,tmin
Utai,1976-06-01,20.71,1976,6,tmin
Wamangu,1976-06-01,21.62,1976,6,tmin
Wanang,1976-06-01,21.770000000000003,1976,6,tmin
Yapsiei,1976-06-01,22.040000000000003,1976,6,tmin
Elem,1976-07-01,21.400000000000002,1976,7,tmin
Morox,1976-07-01,21.87,1976,7,tmin
Niksek,1976-07-01,21.340000000000003,1976,7,tmin
Ohu,1976-07-01,21.44,1976,7,tmin
Utai,1976-07-01,21.380000000000003,1976,7,tmin
Wamangu,1976-07-01,21.020000000000003,1976,7,tmin
Wanang,1976-07-01,21.230000000000004,1976,7,tmin
Yapsiei,1976-07-01,20.810000000000002,1976,7,tmin
Elem,1976-08-01,21.050000000000004,1976,8,tmin
Morox,1976-08-01,22.03,1976,8,tmin
Niksek,1976-08-01,22.150000000000002,1976,8,tmin
Ohu,1976-08-01,22.21,1976,8,tmin
Utai,1976-08-01,21.450000000000003,1976,8,tmin
Wamangu,1976-08-01,21.950000000000003,1976,8,tmin
Wanang,1976-08-01,21.17,1976,8,tmin
Yapsiei,1976-08-01,21.42,1976,8,tmin
Elem,1976-09-01,21.500000000000004,1976,9,tmin
Morox,1976-09-01,21.19,1976,9,tmin
Niksek,1976-09-01,21.200000000000003,1976,9,tmin
Ohu,1976-09-01,20.750000000000004,1976,9,tmin
Utai,1976-09-01,21.060000000000002,1976,9,tmin
Wamangu,1976-09-01,21.930000000000003,1976,9,tmin
Wanang,1976-09-01,22.01,1976,9,tmin
Yapsiei,1976-09-01,22.03,1976,9,tmin
Elem,1976-10-01,20.310000000000002,1976,10,tmin
Morox,1976-10-01,20.87,1976,10,tmin
Niksek,1976-10-01,20.040000000000003,1976,10,tmin
Ohu,1976-10-01,20.1,1976,10,tmin
Utai,1976-10-01,20.05,1976,10,tmin
Wamangu,1976-10-01,19.37,1976,10,tmin
Wanang,1976-10-01,19.720000000000002,1976,10,tmin
Yapsiei,1976-10-01,19.05,1976,10,tmin
Elem,1976-11-01,19.69,1976,11,tmin
Morox,1976-11-01,20.640000000000004,1976,11,tmin
Niksek,1976-11-01,20.94,1976,11,tmin
Ohu,1976-11-01,20.930000000000003,1976,11,tmin
Utai,1976-11-01,22.000000000000004,1976,11,tmin
Wamangu,1976-11-01,22.320000000000004,1976,11,tmin
Wanang,1976-11-01,22.070000000000004,1976,11,tmin
Yapsiei,1976-11-01,21.900000000000002,1976,11,tmin
Elem,1976-12-01,22.130000000000003,1976,12,tmin
Morox,1976-12-01,21.51,1976,12,tmin
Niksek,1976-12-01,21.51,1976,12,tmin
Ohu,1976-12-01,20.840000000000003,1976,12,tmin
Utai,1976-12-01,21.35,1976,12,tmin
Wamangu,1976-12-01,22.740000000000002,1976,12,tmin
Wanang,1976-12-01,22.970000000000002,1976,12,tmin
Yapsiei,1976-12-01,23.160000000000004,1976,12,tmin
Elem,1977-01-01,20.070000000000004,1977,1,tmin
Morox,1977-01-01,20.380000000000003,1977,1,tmin
Niksek,1977-01-01,20.42,1977,1,tmin
Ohu,1977-01-01,20.000000000000004,1977,1,tmin
Utai,1977-01-01,19.410000000000004,1977,1,tmin
Wamangu,1977-01-01,18.880000000000003,1977,1,tmin
Wanang,1977-01-01,19.21,1977,1,tmin
Yapsiei,1977-01-01,19.21,1977,1,tmin
Elem,1977-02-01,19.680000000000003,1977,2,tmin
Morox,1977-02-01,19.820000000000004,1977,2,tmin
Niksek,1977-02-01,19.820000000000004,1977,2,tmin
Ohu,1977-02-01,20.17,1977,2,tmin
Utai,1977-02-01,21.840000000000003,1977,2,tmin
Wamangu,1977-02-01,21.980000000000004,1977,2,tmin
Wanang,1977-02-01,22.070000000000004,1977,2,tmin
Yapsiei,1977-02-01,21.660000000000004,1977,2,tmin
Elem,1977-03-01,21.340000000000003,1977,3,tmin
Morox,1977-03-01,20.730000000000004,1977,3,tmin
Niksek,1977-03-01,20.900000000000002,1977,3,tmin
Ohu,1977-03-01,20.730000000000004,1977,3,tmin
Utai,1977-03-01,21.240000000000002,1977,3,tmin
Wamangu,1977-03-01,21.51,1977,3,tmin
Wanang,1977-03-01,21.480000000000004,1977,3,tmin
Yapsiei,1977-03-01,21.890000000000004,1977,3,tmin
Elem,1977-04-01,21.110000000000003,1977,4,tmin
Morox,1977-04-01,21.240000000000002,1977,4,tmin
Niksek,1977-04-01,21.320000000000004,1977,4,tmin
Ohu,1977-04-01,20.87,1977,4,tmin
Utai,1977-04-01,20.610000000000003,1977,4,tmin
Wamangu,1977-04-01,20.040000000000003,1977,4,tmin
Wanang,1977-04-01,20.240000000000002,1977,4,tmin
Yapsiei,1977-04-01,20.110000000000003,1977,4,tmin
Elem,1977-05-01,20.820000000000004,1977,5,tmin
Morox,1977-05-01,21.01,1977,5,tmin
Niksek,1977-05-01,20.770000000000003,1977,5,tmin
Ohu,1977-05-01,21.320000000000004,1977,5,tmin
Utai,1977-05-01,21.85,1977,5,tmin
Wamangu,1977-05-01,22.21,1977,5,tmin
Wanang,1977-05-01,22.21,1977,5,tmin
Yapsiei,1977-05-01,21.860000000000003,1977,5,tmin
Elem,1977-06-01,20.990000000000002,1977,6,tmin
Morox,1977-06-01,20.490000000000002,1977,6,tmin
Niksek,1977-06-01,20.770000000000003,1977,6,tmin
Ohu,1977-06-01,20.450000000000003,1977,6,tmin
Utai,1977-06-01,21.21,1977,6,tmin
Wamangu,1977-06-01,21.51,1977,6,tmin
Wanang,1977-06-01,21.650000000000002,1977,6,tmin
Yapsiei,1977-06-01,22.050000000000004,1977,6,tmin
Elem,1977-07-01,22.1,1977,7,tmin
Morox,1977-07-01,22.270000000000003,1977,7,tmin
Niksek,1977-07-01,22.390000000000004,1977,7,tmin
Ohu,1977-07-01,21.94,1977,7,tmin
Utai,1977-07-01,21.570000000000004,1977,7,tmin
Wamangu,1977-07-01,20.790000000000003,1977,7,tmin
Wanang,1977-07-01,21.1,1977,7,tmin
Yapsiei,1977-07-01,21.01,1977,7,tmin
Elem,1977-08-01,21.650000000000002,1977,8,tmin
Morox,1977-08-01,21.800000000000004,1977,8,tmin
Niksek,1977-08-01,21.900000000000002,1977,8,tmin
Ohu,1977-08-01,22.28,1977,8,tmin
Utai,1977-08-01,22.12,1977,8,tmin
Wamangu,1977-08-01,22.250000000000004,1977,8,tmin
Wanang,1977-08-01,22.270000000000003,1977,8,tmin
Yapsiei,1977-08-01,22.020000000000003,1977,8,tmin
Elem,1977-09-01,21.62,1977,9,tmin
Morox,1977-09-01,21.060000000000002,1977,9,tmin
Niksek,1977-09-01,21.180000000000003,1977,9,tmin
Ohu,1977-09-01,20.96,1977,9,tmin
Utai,1977-09-01,21.560000000000002,1977,9,tmin
Wamangu,1977-09-01,21.830000000000002,1977,9,tmin
Wanang,1977-09-01,21.810000000000002,1977,9,tmin
Yapsiei,1977-09-01,22.12,1977,9,tmin
Elem,1977-10-01,20.990000000000002,1977,10,tmin
Morox,1977-10-01,21.28,1977,10,tmin
Niksek,1977-10-01,21.140000000000004,1977,10,tmin
Ohu,1977-10-01,20.71,1977,10,tmin
Utai,1977-10-01,19.950000000000003,1977,10,tmin
Wamangu,1977-10-01,19.060000000000002,1977,10,tmin
Wanang,1977-10-01,19.71,1977,10,tmin
Yapsiei,1977-10-01,19.450000000000003,1977,10,tmin
Elem,1977-11-01,20.200000000000003,1977,11,tmin
Morox,1977-11-01,20.450000000000003,1977,11,tmin
Niksek,1977-11-01,20.630000000000003,1977,11,tmin
Ohu,1977-11-01,20.94,1977,11,tmin
Utai,1977-11-01,22.680000000000003,1977,11,tmin
Wamangu,1977-11-01,22.680000000000003,1977,11,tmin
Wanang,1977-11-01,22.94,1977,11,tmin
Yapsiei,1977-11-01,22.42,1977,11,tmin
Elem,1977-12-01,21.790000000000003,1977,12,tmin
Morox,1977-12-01,21.060000000000002,1977,12,tmin
Niksek,1977-12-01,21.230000000000004,1977,12,tmin
Ohu,1977-12-01,21.330000000000002,1977,12,tmin
Utai,1977-12-01,21.860000000000003,1977,12,tmin
Wamangu,1977-12-01,22.180000000000003,1977,12,tmin
Wanang,1977-12-01,22.140000000000004,1977,12,tmin
Yapsiei,1977-12-01,22.900000000000002,1977,12,tmin
Elem,1978-01-01,20.590000000000003,1978,1,tmin
Morox,1978-01-01,20.480000000000004,1978,1,tmin
Niksek,1978-01-01,19.840000000000003,1978,1,tmin
Ohu,1978-01-01,19.910000000000004,1978,1,tmin
Utai,1978-01-01,20.37,1978,1,tmin
Wamangu,1978-01-01,19.980000000000004,1978,1,tmin
Wanang,1978-01-01,19.480000000000004,1978,1,tmin
Yapsiei,1978-01-01,19.810000000000002,1978,1,tmin
Elem,1978-02-01,19.390000000000004,1978,2,tmin
Morox,1978-02-01,20.180000000000003,1978,2,tmin
Niksek,1978-02-01,19.96,1978,2,tmin
Ohu,1978-02-01,19.740000000000002,1978,2,tmin
Utai,1978-02-01,22.320000000000004,1978,2,tmin
Wamangu,1978-02-01,22.01,1978,2,tmin
Wanang,1978-02-01,21.400000000000002,1978,2,tmin
Yapsiei,1978-02-01,21.520000000000003,1978,2,tmin
Elem,1978-03-01,22.290000000000003,1978,3,tmin
Morox,1978-03-01,21.630000000000003,1978,3,tmin
Niksek,1978-03-01,21.070000000000004,1978,3,tmin
Ohu,1978-03-01,21.200000000000003,1978,3,tmin
Utai,1978-03-01,20.860000000000003,1978,3,tmin
Wamangu,1978-03-01,21.810000000000002,1978,3,tmin
Wanang,1978-03-01,21.62,1978,3,tmin
Yapsiei,1978-03-01,21.470000000000002,1978,3,tmin
Elem,1978-04-01,21.580000000000002,1978,4,tmin
Morox,1978-04-01,21.330000000000002,1978,4,tmin
Niksek,1978-04-01,20.860000000000003,1978,4,tmin
Ohu,1978-04-01,20.87,1978,4,tmin
Utai,1978-04-01,21.560000000000002,1978,4,tmin
Wamangu,1978-04-01,21.220000000000002,1978,4,tmin
Wanang,1978-04-01,20.630000000000003,1978,4,tmin
Yapsiei,1978-04-01,20.71,1978,4,tmin
Elem,1978-05-01,20.62,1978,5,tmin
Morox,1978-05-01,21.35,1978,5,tmin
Niksek,1978-05-01,20.950000000000003,1978,5,tmin
Ohu,1978-05-01,21.01,1978,5,tmin
Utai,1978-05-01,22.340000000000003,1978,5,tmin
Wamangu,1978-05-01,22.21,1978,5,tmin
Wanang,1978-05-01,21.700000000000003,1978,5,tmin
Yapsiei,1978-05-01,21.840000000000003,1978,5,tmin
Elem,1978-06-01,21.900000000000002,1978,6,tmin
Morox,1978-06-01,21.490000000000002,1978,6,tmin
Niksek,1978-06-01,20.94,1978,6,tmin
Ohu,1978-06-01,20.96,1978,6,tmin
Utai,1978-06-01,20.820000000000004,1978,6,tmin
Wamangu,1978-06-01,21.720000000000002,1978,6,tmin
Wanang,1978-06-01,21.660000000000004,1978,6,tmin
Yapsiei,1978-06-01,21.550000000000004,1978,6,tmin
Elem,1978-07-01,22.560000000000002,1978,7,tmin
Morox,1978-07-01,22.330000000000002,1978,7,tmin
Niksek,1978-07-01,21.87,1978,7,tmin
Ohu,1978-07-01,21.92,1978,7,tmin
Utai,1978-07-01,22.480000000000004,1978,7,tmin
Wamangu,1978-07-01,21.720000000000002,1978,7,tmin
Wanang,1978-07-01,21.330000000000002,1978,7,tmin
Yapsiei,1978-07-01,21.44,1978,7,tmin
Elem,1978-08-01,21.28,1978,8,tmin
Morox,1978-08-01,22.1,1978,8,tmin
Niksek,1978-08-01,21.930000000000003,1978,8,tmin
Ohu,1978-08-01,21.880000000000003,1978,8,tmin
Utai,1978-08-01,22.640000000000004,1978,8,tmin
Wamangu,1978-08-01,22.250000000000004,1978,8,tmin
Wanang,1978-08-01,21.67,1978,8,tmin
Yapsiei,1978-08-01,21.820000000000004,1978,8,tmin
Elem,1978-09-01,22.590000000000003,1978,9,tmin
Morox,1978-09-01,21.890000000000004,1978,9,tmin
Niksek,1978-09-01,21.310000000000002,1978,9,tmin
Ohu,1978-09-01,21.360000000000003,1978,9,tmin
Utai,1978-09-01,21.160000000000004,1978,9,tmin
Wamangu,1978-09-01,22.130000000000003,1978,9,tmin
Wanang,1978-09-01,21.890000000000004,1978,9,tmin
Yapsiei,1978-09-01,21.820000000000004,1978,9,tmin
Elem,1978-10-01,21.410000000000004,1978,10,tmin
Morox,1978-10-01,21.28,1978,10,tmin
Niksek,1978-10-01,20.630000000000003,1978,10,tmin
Ohu,1978-10-01,20.610000000000003,1978,10,tmin
Utai,1978-10-01,20.950000000000003,1978,10,tmin
Wamangu,1978-10-01,20.150000000000002,1978,10,tmin
Wanang,1978-10-01,19.830000000000002,1978,10,tmin
Yapsiei,1978-10-01,20.040000000000003,1978,10,tmin
Elem,1978-11-01,19.890000000000004,1978,11,tmin
Morox,1978-11-01,20.76,1978,11,tmin
Niksek,1978-11-01,20.740000000000002,1978,11,tmin
Ohu,1978-11-01,20.430000000000003,1978,11,tmin
Utai,1978-11-01,23.050000000000004,1978,11,tmin
Wamangu,1978-11-01,22.800000000000004,1978,11,tmin
Wanang,1978-11-01,22.570000000000004,1978,11,tmin
Yapsiei,1978-11-01,22.390000000000004,1978,11,tmin
Elem,1978-12-01,22.76,1978,12,tmin
Morox,1978-12-01,22.21,1978,12,tmin
Niksek,1978-12-01,21.840000000000003,1978,12,tmin
Ohu,1978-12-01,22.060000000000002,1978,12,tmin
Utai,1978-12-01,21.990000000000002,1978,12,tmin
Wamangu,1978-12-01,22.720000000000002,1978,12,tmin
Wanang,1978-12-01,22.450000000000003,1978,12,tmin
Yapsiei,1978-12-01,22.6,1978,12,tmin
Elem,1979-01-01,20.330000000000002,1979,1,tmin
Morox,1979-01-01,20.250000000000004,1979,1,tmin
Niksek,1979-01-01,19.930000000000003,1979,1,tmin
Ohu,1979-01-01,19.92,1979,1,tmin
Utai,1979-01-01,19.820000000000004,1979,1,tmin
Wamangu,1979-01-01,19.8,1979,1,tmin
Wanang,1979-01-01,19.410000000000004,1979,1,tmin
Yapsiei,1979-01-01,19.880000000000003,1979,1,tmin
Elem,1979-02-01,19.990000000000002,1979,2,tmin
Morox,1979-02-01,19.880000000000003,1979,2,tmin
Niksek,1979-02-01,20.320000000000004,1979,2,tmin
Ohu,1979-02-01,20.340000000000003,1979,2,tmin
Utai,1979-02-01,22.060000000000002,1979,2,tmin
Wamangu,1979-02-01,21.770000000000003,1979,2,tmin
Wanang,1979-02-01,21.540000000000003,1979,2,tmin
Yapsiei,1979-02-01,21.520000000000003,1979,2,tmin
Elem,1979-03-01,21.740000000000002,1979,3,tmin
Morox,1979-03-01,21.550000000000004,1979,3,tmin
Niksek,1979-03-01,21.1,1979,3,tmin
Ohu,1979-03-01,21.470000000000002,1979,3,tmin
Utai,1979-03-01,21.430000000000003,1979,3,tmin
Wamangu,1979-03-01,21.6,1979,3,tmin
Wanang,1979-03-01,21.87,1979,3,tmin
Yapsiei,1979-03-01,22.1,1979,3,tmin
Elem,1979-04-01,21.410000000000004,1979,4,tmin
Morox,1979-04-01,21.140000000000004,1979,4,tmin
Niksek,1979-04-01,20.96,1979,4,tmin
Ohu,1979-04-01,20.87,1979,4,tmin
Utai,1979-04-01,21.060000000000002,1979,4,tmin
Wamangu,1979-04-01,21.040000000000003,1979,4,tmin
Wanang,1979-04-01,20.450000000000003,1979,4,tmin
Yapsiei,1979-04-01,20.610000000000003,1979,4,tmin
Elem,1979-05-01,21.060000000000002,1979,5,tmin
Morox,1979-05-01,21.040000000000003,1979,5,tmin
Niksek,1979-05-01,21.250000000000004,1979,5,tmin
Ohu,1979-05-01,21.520000000000003,1979,5,tmin
Utai,1979-05-01,22.050000000000004,1979,5,tmin
Wamangu,1979-05-01,21.910000000000004,1979,5,tmin
Wanang,1979-05-01,21.62,1979,5,tmin
Yapsiei,1979-05-01,21.76,1979,5,tmin
Elem,1979-06-01,21.470000000000002,1979,6,tmin
Morox,1979-06-01,21.480000000000004,1979,6,tmin
Niksek,1979-06-01,20.87,1979,6,tmin
Ohu,1979-06-01,21.160000000000004,1979,6,tmin
Utai,1979-06-01,21.500000000000004,1979,6,tmin
Wamangu,1979-06-01,21.6,1979,6,tmin
Wanang,1979-06-01,21.96,1979,6,tmin
Yapsiei,1979-06-01,22.150000000000002,1979,6,tmin
Elem,1979-07-01,22.300000000000004,1979,7,tmin
Morox,1979-07-01,21.980000000000004,1979,7,tmin
Niksek,1979-07-01,21.87,1979,7,tmin
Ohu,1979-07-01,21.87,1979,7,tmin
Utai,1979-07-01,21.880000000000003,1979,7,tmin
Wamangu,1979-07-01,21.610000000000003,1979,7,tmin
Wanang,1979-07-01,21.390000000000004,1979,7,tmin
Yapsiei,1979-07-01,21.680000000000003,1979,7,tmin
Elem,1979-08-01,21.680000000000003,1979,8,tmin
Morox,1979-08-01,21.85,1979,8,tmin
Niksek,1979-08-01,22.150000000000002,1979,8,tmin
Ohu,1979-08-01,22.490000000000002,1979,8,tmin
Utai,1979-08-01,22.320000000000004,1979,8,tmin
Wamangu,1979-08-01,21.96,1979,8,tmin
Wanang,1979-08-01,21.770000000000003,1979,8,tmin
Yapsiei,1979-08-01,21.820000000000004,1979,8,tmin
Elem,1979-09-01,22.000000000000004,1979,9,tmin
Morox,1979-09-01,21.790000000000003,1979,9,tmin
Niksek,1979-09-01,21.380000000000003,1979,9,tmin
Ohu,1979-09-01,21.750000000000004,1979,9,tmin
Utai,1979-09-01,21.740000000000002,1979,9,tmin
Wamangu,1979-09-01,21.930000000000003,1979,9,tmin
Wanang,1979-09-01,22.21,1979,9,tmin
Yapsiei,1979-09-01,22.42,1979,9,tmin
Elem,1979-10-01,21.19,1979,10,tmin
Morox,1979-10-01,20.980000000000004,1979,10,tmin
Niksek,1979-10-01,20.640000000000004,1979,10,tmin
Ohu,1979-10-01,20.610000000000003,1979,10,tmin
Utai,1979-10-01,20.35,1979,10,tmin
Wamangu,1979-10-01,20.05,1979,10,tmin
Wanang,1979-10-01,19.820000000000004,1979,10,tmin
Yapsiei,1979-10-01,20.150000000000002,1979,10,tmin
Elem,1979-11-01,20.490000000000002,1979,11,tmin
Morox,1979-11-01,20.540000000000003,1979,11,tmin
Niksek,1979-11-01,21.040000000000003,1979,11,tmin
Ohu,1979-11-01,21.040000000000003,1979,11,tmin
Utai,1979-11-01,22.980000000000004,1979,11,tmin
Wamangu,1979-11-01,22.730000000000004,1979,11,tmin
Wanang,1979-11-01,22.880000000000003,1979,11,tmin
Yapsiei,1979-11-01,22.540000000000003,1979,11,tmin
Elem,1979-12-01,22.320000000000004,1979,12,tmin
Morox,1979-12-01,22.090000000000003,1979,12,tmin
Niksek,1979-12-01,21.490000000000002,1979,12,tmin
Ohu,1979-12-01,21.62,1979,12,tmin
Utai,1979-12-01,22.310000000000002,1979,12,tmin
Wamangu,1979-12-01,22.310000000000002,1979,12,tmin
Wanang,1979-12-01,22.76,1979,12,tmin
Yapsiei,1979-12-01,22.980000000000004,1979,12,tmin
Elem,1980-01-01,20.500000000000004,1980,1,tmin
Morox,1980-01-01,20.340000000000003,1980,1,tmin
Niksek,1980-01-01,20.150000000000002,1980,1,tmin
Ohu,1980-01-01,20.570000000000004,1980,1,tmin
Utai,1980-01-01,19.970000000000002,1980,1,tmin
Wamangu,1980-01-01,19.890000000000004,1980,1,tmin
Wanang,1980-01-01,19.12,1980,1,tmin
Yapsiei,1980-01-01,19.470000000000002,1980,1,tmin
Elem,1980-02-01,19.770000000000003,1980,2,tmin
Morox,1980-02-01,20.130000000000003,1980,2,tmin
Niksek,1980-02-01,19.890000000000004,1980,2,tmin
Ohu,1980-02-01,20.1,1980,2,tmin
Utai,1980-02-01,22.220000000000002,1980,2,tmin
Wamangu,1980-02-01,21.880000000000003,1980,2,tmin
Wanang,1980-02-01,21.87,1980,2,tmin
Yapsiei,1980-02-01,22.220000000000002,1980,2,tmin
Elem,1980-03-01,21.840000000000003,1980,3,tmin
Morox,1980-03-01,21.6,1980,3,tmin
Niksek,1980-03-01,20.720000000000002,1980,3,tmin
Ohu,1980-03-01,20.930000000000003,1980,3,tmin
Utai,1980-03-01,21.330000000000002,1980,3,tmin
Wamangu,1980-03-01,21.880000000000003,1980,3,tmin
Wanang,1980-03-01,21.400000000000002,1980,3,tmin
Yapsiei,1980-03-01,21.790000000000003,1980,3,tmin
Elem,1980-04-01,21.520000000000003,1980,4,tmin
Morox,1980-04-01,21.150000000000002,1980,4,tmin
Niksek,1980-04-01,21.020000000000003,1980,4,tmin
Ohu,1980-04-01,21.520000000000003,1980,4,tmin
Utai,1980-04-01,21.200000000000003,1980,4,tmin
Wamangu,1980-04-01,21.12,1980,4,tmin
Wanang,1980-04-01,20.19,1980,4,tmin
Yapsiei,1980-04-01,20.400000000000002,1980,4,tmin
Elem,1980-05-01,20.830000000000002,1980,5,tmin
Morox,1980-05-01,21.35,1980,5,tmin
Niksek,1980-05-01,20.950000000000003,1980,5,tmin
Ohu,1980-05-01,21.17,1980,5,tmin
Utai,1980-05-01,22.340000000000003,1980,5,tmin
Wamangu,1980-05-01,22.1,1980,5,tmin
Wanang,1980-05-01,21.92,1980,5,tmin
Yapsiei,1980-05-01,22.53,1980,5,tmin
Elem,1980-06-01,21.490000000000002,1980,6,tmin
Morox,1980-06-01,21.580000000000002,1980,6,tmin
